DEBUG 2024-05-17 08:52:04,233 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\common\timeouts.py first seen with mtime 1715065726.3572543
DEBUG 2024-05-17 08:52:04,233 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\ie\webdriver.py first seen with mtime 1715065726.4195182
DEBUG 2024-05-17 08:52:04,233 autoreload File C:\python310\Lib\selectors.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,233 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\backends\sqlite3\client.py first seen with mtime 1714980986.7292838
DEBUG 2024-05-17 08:52:04,233 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\middleware\cache.py first seen with mtime 1714980986.915843
DEBUG 2024-05-17 08:52:04,239 autoreload File C:\python310\Lib\multiprocessing\process.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,239 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\forms\renderers.py first seen with mtime 1714980986.8062246
DEBUG 2024-05-17 08:52:04,239 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\admin\templatetags\base.py first seen with mtime 1714980983.6560838
DEBUG 2024-05-17 08:52:04,240 autoreload File C:\python310\DLLs\_bz2.pyd first seen with mtime 1680652072.0
DEBUG 2024-05-17 08:52:04,240 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\urls\converters.py first seen with mtime 1714980986.9660206
DEBUG 2024-05-17 08:52:04,240 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1714980986.7660005
DEBUG 2024-05-17 08:52:04,241 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\charset_normalizer\md.cp310-win_amd64.pyd first seen with mtime 1714981323.0749269
DEBUG 2024-05-17 08:52:04,242 autoreload File C:\python310\Lib\asyncio\base_events.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,242 autoreload File C:\python310\Lib\asyncio\mixins.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,243 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\safari\remote_connection.py first seen with mtime 1715065726.4446242
DEBUG 2024-05-17 08:52:04,243 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1714980982.9962518
DEBUG 2024-05-17 08:52:04,244 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\utils\timesince.py first seen with mtime 1714980987.0109978
DEBUG 2024-05-17 08:52:04,246 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\types.py first seen with mtime 1715065725.9373055
DEBUG 2024-05-17 08:52:04,246 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\backends\sqlite3\__init__.py first seen with mtime 1714980986.7262926
DEBUG 2024-05-17 08:52:04,246 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1714980986.7660005
DEBUG 2024-05-17 08:52:04,247 autoreload File C:\python310\Lib\hashlib.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,248 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\config\settings.py first seen with mtime 1715927716.6552212
DEBUG 2024-05-17 08:52:04,249 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\migrations\state.py first seen with mtime 1714980986.7459857
DEBUG 2024-05-17 08:52:04,250 autoreload File C:\python310\DLLs\unicodedata.pyd first seen with mtime 1680652072.0
DEBUG 2024-05-17 08:52:04,250 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\template\exceptions.py first seen with mtime 1714980986.9330223
DEBUG 2024-05-17 08:52:04,251 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\remote\errorhandler.py first seen with mtime 1715065726.4264994
DEBUG 2024-05-17 08:52:04,251 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1714980983.0060525
DEBUG 2024-05-17 08:52:04,251 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\urllib3\connection.py first seen with mtime 1714981322.360443
DEBUG 2024-05-17 08:52:04,251 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\remote\script_key.py first seen with mtime 1715065726.4380221
DEBUG 2024-05-17 08:52:04,251 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\__init__.py first seen with mtime 1714980986.6759334
DEBUG 2024-05-17 08:52:04,251 autoreload File C:\python310\Lib\html\__init__.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,254 autoreload File C:\python310\Lib\xml\dom\NodeFilter.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,254 autoreload File C:\python310\DLLs\_zoneinfo.pyd first seen with mtime 1680652072.0
DEBUG 2024-05-17 08:52:04,255 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1714980986.6709116
DEBUG 2024-05-17 08:52:04,255 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\views\__init__.py first seen with mtime 1714980987.0260837
DEBUG 2024-05-17 08:52:04,256 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\soupsieve\css_parser.py first seen with mtime 1714981358.9462845
DEBUG 2024-05-17 08:52:04,256 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\remote\remote_connection.py first seen with mtime 1715065726.4360278
DEBUG 2024-05-17 08:52:04,256 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\common\actions\interaction.py first seen with mtime 1715065725.9685483
DEBUG 2024-05-17 08:52:04,257 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\admin\helpers.py first seen with mtime 1714980983.0060525
DEBUG 2024-05-17 08:52:04,257 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\scrap\apps.py first seen with mtime 1714981122.1888473
DEBUG 2024-05-17 08:52:04,257 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\_distutils_hack\__init__.py first seen with mtime 1714980897.786224
DEBUG 2024-05-17 08:52:04,258 autoreload File C:\python310\Lib\glob.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,258 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1714980981.9213507
DEBUG 2024-05-17 08:52:04,258 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\common\actions\pointer_input.py first seen with mtime 1715065725.9685483
DEBUG 2024-05-17 08:52:04,259 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\charset_normalizer\models.py first seen with mtime 1714981323.079229
DEBUG 2024-05-17 08:52:04,260 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\sqlparse\sql.py first seen with mtime 1714980981.9213507
DEBUG 2024-05-17 08:52:04,261 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\core\checks\security\base.py first seen with mtime 1714980986.5963075
DEBUG 2024-05-17 08:52:04,262 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1714980986.9330223
DEBUG 2024-05-17 08:52:04,262 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1714980986.776097
DEBUG 2024-05-17 08:52:04,262 autoreload File C:\python310\Lib\email\mime\base.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,264 autoreload File C:\python310\Lib\encodings\aliases.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,264 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\sessions\backends\__init__.py first seen with mtime 1714980986.0191565
DEBUG 2024-05-17 08:52:04,265 autoreload File C:\python310\Lib\asyncio\sslproto.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,265 autoreload File C:\python310\Lib\importlib\resources.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,266 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\config\urls.py first seen with mtime 1715068702.7802675
DEBUG 2024-05-17 08:52:04,266 autoreload File C:\python310\Lib\argparse.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,267 autoreload File C:\python310\Lib\traceback.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,267 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\remote\file_detector.py first seen with mtime 1715065726.428048
DEBUG 2024-05-17 08:52:04,267 autoreload File C:\python310\Lib\contextvars.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,268 autoreload File C:\python310\Lib\hmac.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\firefox\options.py first seen with mtime 1715065726.4073024
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\python310\Lib\importlib\readers.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\remote\shadowroot.py first seen with mtime 1715065726.439019
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1714980983.0060525
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\models\manager.py first seen with mtime 1714980986.7660005
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1714980986.62616
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\python310\Lib\xml\dom\__init__.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\urllib3\util\response.py first seen with mtime 1714981322.3908358
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\backends\sqlite3\schema.py first seen with mtime 1714980986.7340186
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1714980986.9561687
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\core\files\storage\handler.py first seen with mtime 1714980986.6160166
DEBUG 2024-05-17 08:52:04,269 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\views\defaults.py first seen with mtime 1714980987.0260837
DEBUG 2024-05-17 08:52:04,274 autoreload File C:\python310\Lib\bisect.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,274 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\transaction.py first seen with mtime 1714980986.6759334
DEBUG 2024-05-17 08:52:04,274 autoreload File C:\python310\Lib\bz2.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,275 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1714980982.9962518
DEBUG 2024-05-17 08:52:04,276 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1714980983.0060525
DEBUG 2024-05-17 08:52:04,276 autoreload File C:\python310\Lib\importlib\util.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,277 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1714980983.9311528
DEBUG 2024-05-17 08:52:04,278 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\template\defaulttags.py first seen with mtime 1714980986.9261415
DEBUG 2024-05-17 08:52:04,278 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1714980985.5262094
DEBUG 2024-05-17 08:52:04,278 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\soupsieve\css_types.py first seen with mtime 1714981358.9462845
DEBUG 2024-05-17 08:52:04,278 autoreload File C:\python310\Lib\struct.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,278 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\staticfiles\apps.py first seen with mtime 1714980986.5609367
DEBUG 2024-05-17 08:52:04,278 autoreload File C:\python310\Lib\asyncio\threads.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,278 autoreload File C:\python310\DLLs\_decimal.pyd first seen with mtime 1680652072.0
DEBUG 2024-05-17 08:52:04,278 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1714980986.585897
DEBUG 2024-05-17 08:52:04,278 autoreload File C:\python310\Lib\uu.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,278 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\urllib3\util\ssl_.py first seen with mtime 1714981322.3948178
DEBUG 2024-05-17 08:52:04,278 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\middleware\csrf.py first seen with mtime 1714980986.915843
DEBUG 2024-05-17 08:52:04,284 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1714980984.2159538
DEBUG 2024-05-17 08:52:04,284 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\migrations\utils.py first seen with mtime 1714980986.7469833
DEBUG 2024-05-17 08:52:04,285 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\http\request.py first seen with mtime 1714980986.906279
DEBUG 2024-05-17 08:52:04,285 autoreload File C:\python310\Lib\pickle.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,286 autoreload File C:\python310\Lib\ctypes\__init__.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,286 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1714980986.610999
DEBUG 2024-05-17 08:52:04,286 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\middleware\common.py first seen with mtime 1714980986.915843
DEBUG 2024-05-17 08:52:04,287 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1714980983.9160912
DEBUG 2024-05-17 08:52:04,287 autoreload File C:\python310\Lib\html\entities.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,287 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1714980986.5963075
DEBUG 2024-05-17 08:52:04,288 autoreload File C:\python310\Lib\xml\__init__.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,288 autoreload File C:\python310\Lib\encodings\utf_8.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,288 autoreload File C:\python310\Lib\secrets.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,288 autoreload File C:\python310\Lib\socketserver.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,288 autoreload File C:\python310\Lib\pprint.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,288 autoreload File C:\python310\Lib\types.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,288 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1714980986.6059923
DEBUG 2024-05-17 08:52:04,288 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\urllib3\_version.py first seen with mtime 1714981322.3594432
DEBUG 2024-05-17 08:52:04,288 autoreload File C:\python310\Lib\asyncio\trsock.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,292 autoreload File C:\python310\Lib\_markupbase.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,292 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1714980986.6860318
DEBUG 2024-05-17 08:52:04,293 autoreload File C:\python310\Lib\email\iterators.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,293 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\urllib3\exceptions.py first seen with mtime 1714981322.363634
DEBUG 2024-05-17 08:52:04,294 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\utils\__init__.py first seen with mtime 1714980986.9660206
DEBUG 2024-05-17 08:52:04,295 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\urls\__init__.py first seen with mtime 1714980986.9660206
DEBUG 2024-05-17 08:52:04,295 autoreload File C:\python310\Lib\asyncio\selector_events.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,295 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\utils\http.py first seen with mtime 1714980986.9959278
DEBUG 2024-05-17 08:52:04,296 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\urllib3\util\retry.py first seen with mtime 1714981322.3928325
DEBUG 2024-05-17 08:52:04,297 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\auth\signals.py first seen with mtime 1714980983.9321709
DEBUG 2024-05-17 08:52:04,297 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\views\decorators\common.py first seen with mtime 1714980987.0361292
DEBUG 2024-05-17 08:52:04,298 autoreload File C:\python310\Lib\__future__.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,298 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\config\__init__.py first seen with mtime 1714981074.9610977
DEBUG 2024-05-17 08:52:04,298 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1714980986.011282
DEBUG 2024-05-17 08:52:04,299 autoreload File C:\python310\Lib\asyncio\format_helpers.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,299 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\backends\sqlite3\base.py first seen with mtime 1714980986.7282891
DEBUG 2024-05-17 08:52:04,300 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1714980986.680945
DEBUG 2024-05-17 08:52:04,300 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\views\debug.py first seen with mtime 1714980987.0260837
DEBUG 2024-05-17 08:52:04,300 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\sessions\middleware.py first seen with mtime 1714980986.0161738
DEBUG 2024-05-17 08:52:04,300 autoreload File C:\python310\Lib\asyncio\windows_events.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,300 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\models\expressions.py first seen with mtime 1714980986.7560391
DEBUG 2024-05-17 08:52:04,300 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1714980986.585897
DEBUG 2024-05-17 08:52:04,300 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\migrations\__init__.py first seen with mtime 1714980986.7350154
DEBUG 2024-05-17 08:52:04,300 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1714980986.680945
DEBUG 2024-05-17 08:52:04,300 autoreload File C:\python310\Lib\token.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,300 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1714980986.5639296
DEBUG 2024-05-17 08:52:04,304 autoreload File C:\python310\Lib\copyreg.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,304 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\remote\utils.py first seen with mtime 1715065726.4420114
DEBUG 2024-05-17 08:52:04,304 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1714980984.1860025
DEBUG 2024-05-17 08:52:04,305 autoreload File C:\python310\Lib\lzma.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,305 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\chromium\options.py first seen with mtime 1715065725.9529266
DEBUG 2024-05-17 08:52:04,306 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1714980987.0210261
DEBUG 2024-05-17 08:52:04,306 autoreload File C:\python310\Lib\importlib\abc.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,306 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\utils\connection.py first seen with mtime 1714980986.9758606
DEBUG 2024-05-17 08:52:04,307 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\chromium\service.py first seen with mtime 1715065725.9529266
DEBUG 2024-05-17 08:52:04,307 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\firefox\webdriver.py first seen with mtime 1715065726.4125357
DEBUG 2024-05-17 08:52:04,307 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\backends\utils.py first seen with mtime 1714980986.680945
DEBUG 2024-05-17 08:52:04,308 autoreload File C:\python310\Lib\genericpath.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,308 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\core\handlers\__init__.py first seen with mtime 1714980986.6210232
DEBUG 2024-05-17 08:52:04,308 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\common\keys.py first seen with mtime 1715065726.2362056
DEBUG 2024-05-17 08:52:04,309 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\utils\decorators.py first seen with mtime 1714980986.9859
DEBUG 2024-05-17 08:52:04,310 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1714980986.680945
DEBUG 2024-05-17 08:52:04,310 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\__init__.py first seen with mtime 1714980982.9962518
DEBUG 2024-05-17 08:52:04,312 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1714980983.0060525
DEBUG 2024-05-17 08:52:04,312 autoreload File C:\python310\Lib\asyncio\constants.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,312 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1714980984.2159538
DEBUG 2024-05-17 08:52:04,314 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\support\relative_locator.py first seen with mtime 1715065726.4602475
DEBUG 2024-05-17 08:52:04,314 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\selenium\webdriver\wpewebkit\__init__.py first seen with mtime 1715065726.4758673
DEBUG 2024-05-17 08:52:04,315 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1714980983.66109
DEBUG 2024-05-17 08:52:04,315 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1714980986.6059923
DEBUG 2024-05-17 08:52:04,315 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1714980986.75002
DEBUG 2024-05-17 08:52:04,316 autoreload File C:\python310\Lib\email\charset.py first seen with mtime 1680652042.0
DEBUG 2024-05-17 08:52:04,316 autoreload File C:\Users\santo\Desktop\WEB_projects\python-scrap-comparator\.env\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1714980986.020154
DEBUG 2024-05-17 08:52:04,317 autoreload File C:\python310\Lib\opcode.py first seen with mtime 1680652042.0
